time,Constrained Defence Spending,Cumulative Defence Spending,rate of orders fulfilled,rate of expenses,Cumulative Earnings,stress_to_willingness,delay,shock,shock_pct
19.75,13.560599002500002,830.7425,2.663150040023663,2.43157283224961,4.732961599631053,2.5,16,0.1,10%
20.0,13.508455280000002,842.16,2.665091622677258,2.4355472812160657,4.773487610991512,2.5,16,0.1,10%
20.25,13.507137345625,853.5775,2.6668834449565124,2.436659564483967,4.81365787074722,2.5,16,0.1,10%
20.5,13.505227067812502,865.038125,2.6690607168807468,2.4381232410459464,4.853947049829916,2.5,16,0.1,10%
20.75,13.502722214843748,876.541875,2.6716140342925545,2.439929494552301,4.894361108101006,2.5,16,0.1,10%
21.0,13.499620554999998,888.08875,2.674534032607689,3.134151351137825,4.934905902555551,2.5,16,0.1,10%
21.25,13.445889314999999,899.67875,2.677811383556952,2.4445346816944453,4.854472871812777,2.5,16,0.1,10%
21.5,13.392158074999998,911.2687500000001,2.680908115200691,2.446833671186831,4.895296294638715,2.5,16,0.1,10%
21.75,13.338426834999998,922.8587500000001,2.683824791165224,2.4489671416884926,4.936259322341141,2.5,16,0.1,10%
22.0,13.284695594999999,934.4487500000001,2.6865620022529617,2.450935738564364,4.977359410999569,2.5,16,0.1,10%
22.25,13.230964354999998,946.0387500000002,2.689120365905494,2.452740131011509,5.018594007145074,2.5,16,0.1,10%
22.5,13.177233114999998,957.6287500000002,2.691500525669654,2.4543810115459856,5.059960548251522,2.5,16,0.1,10%
22.75,13.123501874999999,969.2187500000002,2.6937031506666185,2.455859095493124,5.101456463223164,2.5,16,0.1,10%
23.0,13.069770634999998,980.8087500000003,2.6957289350641016,2.45717512048124,5.143079172878525,2.5,16,0.1,10%
23.25,13.016039394999996,992.3987500000003,2.697578597551701,2.4583298459388536,5.1848260904305254,2.5,16,0.1,10%
23.5,12.980799999999999,1003.9887500000003,2.6992528808194534,2.4593240525954445,5.226694621962774,2.5,16,0.1,10%
23.75,12.980799999999999,1015.5787500000004,2.700752551039649,2.4601585419857983,5.268682166901976,2.5,16,0.1,10%
24.0,12.980799999999999,1027.1687500000003,2.7020789499403035,2.4608346392106832,5.3107861184864,2.5,16,0.1,10%
1.0,17.212,0.0,2.52,2.0916,2.0,2.5,16,0.2,20%
1.25,17.119420955000002,10.7575,2.52,2.8221035538811945,2.07497,2.5,16,0.2,20%
1.5,17.02684191,21.515,2.52000965625,3.2053141263157663,2.022101878070791,2.5,16,0.2,20%
1.75,16.934262865,32.2725,2.5200266480497264,2.1420087906957033,1.9021735958092818,2.5,16,0.2,20%
2.0,16.84168382,43.03,2.520048689451059,3.324971033426417,1.9683267208462358,2.5,16,0.2,20%
2.25,16.749104775,53.7875,2.5200735290776364,2.1636775903871444,1.8274653106505483,2.5,16,0.2,20%
2.5,16.65652573,64.545,2.5200989499418527,2.1685325459302143,1.8898345999213844,2.5,16,0.2,20%
2.75,16.563946684999998,75.30250000000001,2.5201227692593116,2.173386217784769,1.951358720623421,2.5,16,0.2,20%
3.0,16.47136764,86.06,2.5201428382608033,2.1782367394891855,2.012037617131466,2.5,16,0.2,20%
3.25,16.378788595,96.8175,2.52015704200188,3.10526862555158,2.0718711844164988,2.5,16,0.2,20%
3.5,16.286209550000002,107.57499999999999,2.5201632991700866,2.1944695751746237,1.9694766572953013,2.5,16,0.2,20%
3.75,16.193630505,118.33249999999998,2.5201595618899226,2.2025738842063816,2.0264730589945072,2.5,16,0.2,20%
4.0,16.10105146,129.08999999999997,2.5201438155255937,2.210667634835235,2.082050552589127,2.5,16,0.2,20%
4.25,16.068927371250002,139.84749999999997,2.5201140784816234,2.77359739050014,2.13620888420994,2.5,16,0.2,20%
4.5,16.035751785625003,150.64562499999997,2.520560040826333,2.2677982799322685,2.0918493046066993,2.5,16,0.2,20%
4.75,16.001520742187502,161.48437499999997,2.521473092686371,2.8778580053224583,2.1360826127631607,2.5,16,0.2,20%
5.0,15.96623028,172.36374999999998,2.522844627973877,2.326670752547256,2.0737152530518452,2.5,16,0.2,20%
5.25,15.87083316,183.28374999999997,2.524666040693795,2.3198973209647327,2.108045681251504,2.5,16,0.2,20%
5.5,15.775436039999999,194.20374999999996,2.5264380085914837,2.3130664233568856,2.1438802072040897,2.5,16,0.2,20%
5.75,15.702419459999998,205.12374999999994,2.528158657753267,2.3061768470075634,2.1812202346201444,2.5,16,0.2,20%
6.0,15.654720900000001,216.04374999999993,2.5298261516574096,2.299227438281533,2.2200670515006427,2.5,16,0.2,20%
6.25,15.60702234,226.96374999999992,2.531439241668411,2.30513616778098,2.260421826341421,2.5,16,0.2,20%
6.5,15.559323780000003,237.8837499999999,2.5329973304421323,2.311000378407523,2.3000248642717214,2.5,16,0.2,20%
6.75,15.511625220000003,248.8037499999999,2.5344998388935767,2.316819251230524,2.338874330877778,2.5,16,0.2,20%
7.0,15.463926660000002,259.7237499999999,2.53594620600959,2.322591979805591,2.376968433718812,2.5,16,0.2,20%
7.25,15.416228100000001,270.6437499999999,2.537335888661495,2.3301884210451425,2.414305423304512,2.5,16,0.2,20%
7.5,15.36852954,281.5637499999999,2.5386683614176895,2.337739107282383,2.450556230137374,2.5,16,0.2,20%
7.75,15.32083098,292.48374999999993,2.539943116356233,2.3452431417861668,2.4857188496110525,2.5,16,0.2,20%
8.0,15.27313242,303.40374999999995,2.5411596628774658,2.352699638799484,2.5197913451608143,2.5,16,0.2,20%
8.25,15.282076099062502,314.32374999999996,2.542317527516675,2.355448926712235,2.552771849374461,2.5,16,0.2,20%
8.5,15.290486107812498,325.28437499999995,2.5439265342269497,2.358618021730989,2.585473854515238,2.5,16,0.2,20%
8.75,15.298360465781249,336.285625,2.5459786386339176,2.3622003530774265,2.6179028442020313,2.5,16,0.2,20%
9.0,15.3056971925,347.3275,2.548465832769794,2.3661893625467676,2.6500640441744174,2.5,16,0.2,20%
9.25,15.25656847,358.40999999999997,2.551380141481685,2.8720397745601676,2.681962426463447,2.5,16,0.2,20%
9.5,15.207439747499999,369.49249999999995,2.5542053978844184,2.3400774196608745,2.6258469906747126,2.5,16,0.2,20%
9.75,15.158311025,380.57499999999993,2.5569412219066,2.326846555994363,2.663319386863833,2.5,16,0.2,20%
10.0,15.109182302499999,391.6574999999999,2.559587254756103,2.3135008573220865,2.7035859533984743,2.5,16,0.2,20%
10.25,15.060053579999998,402.7399999999999,2.5621431586530523,2.313166256675152,2.7466510729494273,2.5,16,0.2,20%
10.5,15.010924857500001,413.8224999999999,2.564608616563316,2.312744815852174,2.79022203079556,2.5,16,0.2,20%
10.75,14.961796135,424.90499999999986,2.566983331932541,2.3122365478173883,2.8342981959200095,2.5,16,0.2,20%
11.0,14.9126674125,435.98749999999984,2.56926702842077,2.3116414849469624,2.8788788831401613,2.5,16,0.2,20%
11.25,14.863538690000002,447.0699999999998,2.571459449637678,2.311356969171689,2.9239633532480775,2.5,16,0.2,20%
11.5,14.814409967500001,458.1524999999998,2.573560358878464,2.310986429362991,2.9694812873296255,2.5,16,0.2,20%
11.75,14.765281245,469.2349999999998,2.5755695388604303,2.3105299115716127,3.015431724994833,2.5,16,0.2,20%
12.0,14.716152522500002,480.31749999999977,2.5774867914602897,2.3099874797821665,3.061813659770376,2.5,16,0.2,20%
12.25,14.722442850000002,491.39999999999975,2.579311937452229,2.3123381596752868,3.1086260393140477,2.5,16,0.2,20%
12.5,14.728174879062502,502.52437499999974,2.5815690576367776,3.606206423106655,3.1553464504250126,2.5,16,0.2,20%
12.75,14.73334650546875,513.6906249999997,2.5842496566418522,3.9703970990716675,2.976034911467784,2.5,16,0.2,20%
13.0,14.737955625000003,524.8987499999997,2.5873452739887735,2.3216915384909314,2.7334591090425664,2.5,16,0.2,20%
13.25,14.687330625000001,536.1487499999997,2.5908474805944772,2.325552309196077,2.7799485127546886,2.5,16,0.2,20%
13.5,14.636705625000001,547.3987499999997,2.5942268441892717,2.3293047231390185,2.8263751677494087,2.5,16,0.2,20%
13.75,14.586080625000003,558.6487499999997,2.597483277387425,2.3329485996819814,2.872736538933203,2.5,16,0.2,20%
14.0,14.535455625000003,569.8987499999997,2.6006167163859186,2.3364837792778244,2.919030107531656,2.5,16,0.2,20%
14.25,14.484830625000004,581.1487499999997,2.60362712061177,2.3399101231857697,2.9652533715255722,2.5,16,0.2,20%
14.5,14.434205625000004,592.3987499999997,2.6065144723706037,2.81337896349774,3.0114038460751225,2.5,16,0.2,20%
14.75,14.383580625000002,603.6487499999997,2.6092787764965117,2.3464358513048356,2.9752025601278738,2.5,16,0.2,20%
15.0,14.332955625000002,614.8987499999997,2.611920060003245,2.3495350595155142,3.021200072036417,2.5,16,0.2,20%
15.25,14.282330625,626.1487499999997,2.6144383717367825,2.3525250794729793,3.06711744712177,2.5,16,0.2,20%
15.5,14.231705625,637.3987499999997,2.6168337820293175,2.3554058722243565,3.1129522732679353,2.5,16,0.2,20%
15.75,14.181080625000002,648.6487499999997,2.6191063823547003,3.33518511522392,3.1587021574838037,2.5,16,0.2,20%
16.0,14.130455625000002,659.8987499999997,2.6212562849853804,2.3608397155846528,3.0333883792316905,2.5,16,0.2,20%
16.25,14.132238883437504,671.1487499999997,2.6232836226508844,2.3648328014905267,3.0789612788768177,2.5,16,0.2,20%
16.5,14.133455426562502,682.4406249999997,2.625721245735379,2.369199439342327,3.12419017257988,2.5,16,0.2,20%
16.75,14.134103150156253,693.7743749999997,2.628560163662151,2.3739325263182596,3.1690814886986645,2.5,16,0.2,20%
17.0,14.134179950000004,705.1499999999997,2.6317914215581384,3.6159971274601026,3.2136413252338456,2.5,16,0.2,20%
17.25,14.082036227500002,716.5674999999998,2.6354060968930493,2.384469646287897,3.041405326701002,2.5,16,0.2,20%
17.5,14.029892505000003,727.9849999999998,2.6388671566318984,2.3897811871334675,3.0853192055569036,2.5,16,0.2,20%
17.75,13.9777487825,739.4024999999998,2.6421748299208807,2.3949594116874797,3.128909250219129,2.5,16,0.2,20%
18.0,13.92560506,750.8199999999998,2.6453293714887427,3.4795860156372154,3.172171948409974,2.5,16,0.2,20%
18.25,13.8734613375,762.2374999999998,2.648331061203553,2.4049153394165335,3.0261770356839914,2.5,16,0.2,20%
18.5,13.821317615000002,773.6549999999999,2.6511802036315424,2.4096928152184067,3.0687747869967197,2.5,16,0.2,20%
18.75,13.769173892500001,785.0724999999999,2.653877127598063,3.779173832851308,3.1110350799690183,2.5,16,0.2,20%
19.0,13.717030170000001,796.4899999999999,2.656422185750719,2.418846395779196,2.9141081565497005,2.5,16,0.2,20%
19.25,13.6648864475,807.9074999999999,2.6588157541247206,2.4232224107273295,2.955683919794717,2.5,16,0.2,20%
19.5,13.612742725,819.3249999999999,2.661058231710503,2.4274645527499334,2.9969127548892605,2.5,16,0.2,20%
19.75,13.560599002500002,830.7425,2.663150040023663,2.43157283224961,3.03779164870736,2.5,16,0.2,20%
20.0,13.508455280000002,842.16,2.665091622677258,2.7158873001681907,3.0783176600678193,2.5,16,0.2,20%
20.25,13.507137345625,853.5775,2.6668834449565124,2.436659564483967,3.069428416506906,2.5,16,0.2,20%
20.5,13.505227067812502,865.038125,2.6690607168807468,2.4381232410459464,3.1097175955896015,2.5,16,0.2,20%
20.75,13.502722214843748,876.541875,2.6716140342925545,2.439929494552301,3.1501316538606914,2.5,16,0.2,20%
21.0,13.499620554999998,888.08875,2.674534032607689,3.3402407991782552,3.190676448315236,2.5,16,0.2,20%
21.25,13.445889314999999,899.67875,2.677811383556952,2.4445346816944453,3.0741777641653867,2.5,16,0.2,20%
21.5,13.392158074999998,911.2687500000001,2.680908115200691,2.979698080716248,3.1150011869913254,2.5,16,0.2,20%
21.75,13.338426834999998,922.8587500000001,2.683824791165224,3.6113762958334963,3.062712943026103,2.5,16,0.2,20%
22.0,13.284695594999999,934.4487500000001,2.6865620022529617,2.450935738564364,2.9003914297091553,2.5,16,0.2,20%
22.25,13.230964354999998,946.0387500000002,2.689120365905494,2.452740131011509,2.94162602585466,2.5,16,0.2,20%
22.5,13.177233114999998,957.6287500000002,2.691500525669654,2.4543810115459856,2.9829925669611073,2.5,16,0.2,20%
22.75,13.123501874999999,969.2187500000002,2.6937031506666185,3.91573194156874,3.024488481932749,2.5,16,0.2,20%
23.0,13.069770634999998,980.8087500000003,2.6957289350641016,2.45717512048124,2.810633443524878,2.5,16,0.2,20%
23.25,13.016039394999996,992.3987500000003,2.697578597551701,2.4583298459388536,2.8523803610768788,2.5,16,0.2,20%
23.5,12.980799999999999,1003.9887500000003,2.6992528808194534,2.4593240525954445,2.894248892609127,2.5,16,0.2,20%
23.75,12.980799999999999,1015.5787500000004,2.700752551039649,2.4601585419857983,2.9362364375483287,2.5,16,0.2,20%
24.0,12.980799999999999,1027.1687500000003,2.7020789499403035,2.4608346392106832,2.9783403891327525,2.5,16,0.2,20%
1.0,17.212,0.0,2.52,2.0916,2.0,2.5,16,0.30000000000000004,30%
1.25,17.119420955000002,10.7575,2.52,3.3222327233241313,2.07497,2.5,16,0.30000000000000004,30%
1.5,17.02684191,21.515,2.52000965625,2.4711888743883588,1.934579273418277,2.5,16,0.30000000000000004,30%
1.75,16.934262865,32.2725,2.5200266480497264,2.1420087906957033,1.9431229102440641,2.5,16,0.30000000000000004,30%
2.0,16.84168382,43.03,2.520048689451059,2.5970285943782008,2.0092760352810184,2.5,16,0.30000000000000004,30%
2.25,16.749104775,53.7875,2.5200735290776364,2.1636775903871444,1.9958045519187686,2.5,16,0.30000000000000004,30%
2.5,16.65652573,64.545,2.5200989499418527,2.794044138811317,2.0581738411896047,2.5,16,0.30000000000000004,30%
2.75,16.563946684999998,75.30250000000001,2.5201227692593116,2.173386217784769,2.0102334331374485,2.5,16,0.30000000000000004,30%
3.0,16.47136764,86.06,2.5201428382608033,2.1782367394891855,2.0709123296454934,2.5,16,0.30000000000000004,30%
3.25,16.378788595,96.8175,2.52015704200188,3.4121571582634904,2.1307458969305264,2.5,16,0.30000000000000004,30%
3.5,16.286209550000002,107.57499999999999,2.5201632991700866,2.1944695751746237,1.9746458765847446,2.5,16,0.30000000000000004,30%
3.75,16.193630505,118.33249999999998,2.5201595618899226,3.3052808098153847,2.0316422782839507,2.5,16,0.30000000000000004,30%
4.0,16.10105146,129.08999999999997,2.5201438155255937,2.210667634835235,1.8942460598969948,2.5,16,0.30000000000000004,30%
4.25,16.068927371250002,139.84749999999997,2.5201140784816234,3.7150952967457096,1.9484043915178075,2.5,16,0.30000000000000004,30%
4.5,16.035751785625003,150.64562499999997,2.520560040826333,3.333690623138321,1.7392826783215924,2.5,16,0.30000000000000004,30%
4.75,16.001520742187502,161.48437499999997,2.521473092686371,3.533713274280104,1.5969848264169946,2.5,16,0.30000000000000004,30%
5.0,15.96623028,172.36374999999998,2.522844627973877,3.2548703854748315,1.4198427946380914,2.5,16,0.30000000000000004,30%
5.25,15.87083316,183.28374999999997,2.524666040693795,2.3198973209647327,1.2917382870754244,2.5,16,0.30000000000000004,30%
5.5,15.775436039999999,194.20374999999996,2.5264380085914837,3.490046307010535,1.3275728130280102,2.5,16,0.30000000000000004,30%
5.75,15.702419459999998,205.12374999999994,2.528158657753267,2.3061768470075634,1.1589413608046761,2.5,16,0.30000000000000004,30%
6.0,15.654720900000001,216.04374999999993,2.5298261516574096,2.299227438281533,1.1977881776851742,2.5,16,0.30000000000000004,30%
6.25,15.60702234,226.96374999999992,2.531439241668411,3.132920404044515,1.2381429525259526,2.5,16,0.30000000000000004,30%
6.5,15.559323780000003,237.8837499999999,2.5329973304421323,2.311000378407523,1.1328837491101345,2.5,16,0.30000000000000004,30%
6.75,15.511625220000003,248.8037499999999,2.5344998388935767,3.421095001727784,1.171733215716191,2.5,16,0.30000000000000004,30%
7.0,15.463926660000002,259.7237499999999,2.53594620600959,2.322591979805591,1.0165790622202047,2.5,16,0.30000000000000004,30%
7.25,15.416228100000001,270.6437499999999,2.537335888661495,2.3301884210451425,1.0539160518059045,2.5,16,0.30000000000000004,30%
7.5,15.36852954,281.5637499999999,2.5386683614176895,2.337739107282383,1.0901668586387663,2.5,16,0.30000000000000004,30%
7.75,15.32083098,292.48374999999993,2.539943116356233,2.3452431417861668,1.125329478112445,2.5,16,0.30000000000000004,30%
8.0,15.27313242,303.40374999999995,2.5411596628774658,4.159262018243701,1.1594019736622065,2.5,16,0.30000000000000004,30%
8.25,15.282076099062502,314.32374999999996,2.542317527516675,2.355448926712235,0.8762340614731154,2.5,16,0.30000000000000004,30%
8.5,15.290486107812498,325.28437499999995,2.5439265342269497,2.358618021730989,0.9089360666138925,2.5,16,0.30000000000000004,30%
8.75,15.298360465781249,336.285625,2.5459786386339176,2.3622003530774265,0.9413650563006857,2.5,16,0.30000000000000004,30%
9.0,15.3056971925,347.3275,2.548465832769794,2.3661893625467676,0.9735262562730717,2.5,16,0.30000000000000004,30%
9.25,15.25656847,358.40999999999997,2.551380141481685,2.3531921213165647,1.0054246385621013,2.5,16,0.30000000000000004,30%
9.5,15.207439747499999,369.49249999999995,2.5542053978844184,2.3400774196608745,1.0401075420909973,2.5,16,0.30000000000000004,30%
9.75,15.158311025,380.57499999999993,2.5569412219066,2.326846555994363,1.0775799382801174,2.5,16,0.30000000000000004,30%
10.0,15.109182302499999,391.6574999999999,2.559587254756103,2.3135008573220865,1.1178465048147588,2.5,16,0.30000000000000004,30%
10.25,15.060053579999998,402.7399999999999,2.5621431586530523,2.313166256675152,1.1609116243657116,2.5,16,0.30000000000000004,30%
10.5,15.010924857500001,413.8224999999999,2.564608616563316,3.7786256653740202,1.2044825822118441,2.5,16,0.30000000000000004,30%
10.75,14.961796135,424.90499999999986,2.566983331932541,2.3122365478173883,0.992029598669971,2.5,16,0.30000000000000004,30%
11.0,14.9126674125,435.98749999999984,2.56926702842077,3.6997691666084114,1.0366102858901227,2.5,16,0.30000000000000004,30%
11.25,14.863538690000002,447.0699999999998,2.571459449637678,2.311356969171689,0.8387724117072854,2.5,16,0.30000000000000004,30%
11.5,14.814409967500001,458.1524999999998,2.573560358878464,2.794133497957468,0.8842903457888336,2.5,16,0.30000000000000004,30%
11.75,14.765281245,469.2349999999998,2.5755695388604303,3.57163223937615,0.8456900464500079,2.5,16,0.30000000000000004,30%
12.0,14.716152522500002,480.31749999999977,2.5774867914602897,2.3099874797821665,0.6713790738597569,2.5,16,0.30000000000000004,30%
12.25,14.722442850000002,491.39999999999975,2.579311937452229,3.899622728566002,0.7181914534034285,2.5,16,0.30000000000000004,30%
12.5,14.728174879062502,502.52437499999974,2.5815690576367776,2.315077233474387,0.48713706495851816,2.5,16,0.30000000000000004,30%
12.75,14.73334650546875,513.6906249999997,2.5842496566418522,2.318197439631692,0.5337731341869365,2.5,16,0.30000000000000004,30%
13.0,14.737955625000003,524.8987499999997,2.5873452739887735,2.3216915384909314,0.5803322721637145,2.5,16,0.30000000000000004,30%
13.25,14.687330625000001,536.1487499999997,2.5908474805944772,2.325552309196077,0.6268216758758369,2.5,16,0.30000000000000004,30%
13.5,14.636705625000001,547.3987499999997,2.5942268441892717,2.3293047231390185,0.673248330870557,2.5,16,0.30000000000000004,30%
13.75,14.586080625000003,558.6487499999997,2.597483277387425,2.3329485996819814,0.7196097020543514,2.5,16,0.30000000000000004,30%
14.0,14.535455625000003,569.8987499999997,2.6006167163859186,3.157352473211685,0.765903270652804,2.5,16,0.30000000000000004,30%
14.25,14.484830625000004,581.1487499999997,2.60362712061177,2.3399101231857697,0.6684745132082949,2.5,16,0.30000000000000004,30%
14.5,14.434205625000004,592.3987499999997,2.6065144723706037,2.343227513187667,0.7146249877578449,2.5,16,0.30000000000000004,30%
14.75,14.383580625000002,603.6487499999997,2.6092787764965117,2.3464358513048356,0.7607002056148587,2.5,16,0.30000000000000004,30%
15.0,14.332955625000002,614.8987499999997,2.611920060003245,2.3495350595155142,0.806697717523402,2.5,16,0.30000000000000004,30%
15.25,14.282330625,626.1487499999997,2.6144383717367825,2.3525250794729793,0.8526150926087549,2.5,16,0.30000000000000004,30%
15.5,14.231705625,637.3987499999997,2.6168337820293175,2.3554058722243565,0.8984499187549204,2.5,16,0.30000000000000004,30%
15.75,14.181080625000002,648.6487499999997,2.6191063823547003,2.3581774179301664,0.9441998029707885,2.5,16,0.30000000000000004,30%
16.0,14.130455625000002,659.8987499999997,2.6212562849853804,2.3608397155846528,0.989862371745082,2.5,16,0.30000000000000004,30%
16.25,14.132238883437504,671.1487499999997,2.6232836226508844,2.3648328014905267,1.0354352713902093,2.5,16,0.30000000000000004,30%
16.5,14.133455426562502,682.4406249999997,2.625721245735379,2.369199439342327,1.080664165093272,2.5,16,0.30000000000000004,30%
16.75,14.134103150156253,693.7743749999997,2.628560163662151,2.3739325263182596,1.125555481212056,2.5,16,0.30000000000000004,30%
17.0,14.134179950000004,705.1499999999997,2.6317914215581384,2.379024962161719,1.170115317747237,2.5,16,0.30000000000000004,30%
17.25,14.082036227500002,716.5674999999998,2.6354060968930493,2.649979952289971,1.2143494481416104,2.5,16,0.30000000000000004,30%
17.5,14.029892505000003,727.9849999999998,2.6388671566318984,3.3542210542408184,1.2117990234471492,2.5,16,0.30000000000000004,30%
17.75,13.9777487825,739.4024999999998,2.6421748299208807,2.740373717291824,1.0866120913655881,2.5,16,0.30000000000000004,30%
18.0,13.92560506,750.8199999999998,2.6453293714887427,3.5245507518525394,1.069427286075673,2.5,16,0.30000000000000004,30%
18.25,13.8734613375,762.2374999999998,2.648331061203553,2.4049153394165335,0.9155635445120086,2.5,16,0.30000000000000004,30%
18.5,13.821317615000002,773.6549999999999,2.6511802036315424,2.4096928152184067,0.9581612958247371,2.5,16,0.30000000000000004,30%
18.75,13.769173892500001,785.0724999999999,2.653877127598063,3.665140174643438,1.0004215887970358,2.5,16,0.30000000000000004,30%
19.0,13.717030170000001,796.4899999999999,2.656422185750719,2.418846395779196,0.8234505555640952,2.5,16,0.30000000000000004,30%
19.25,13.6648864475,807.9074999999999,2.6588157541247206,2.4232224107273295,0.8650263188091117,2.5,16,0.30000000000000004,30%
19.5,13.612742725,819.3249999999999,2.661058231710503,2.4274645527499334,0.9062551539036552,2.5,16,0.30000000000000004,30%
19.75,13.560599002500002,830.7425,2.663150040023663,3.279335776661469,0.9471340477217548,2.5,16,0.30000000000000004,30%
20.0,13.508455280000002,842.16,2.665091622677258,2.4355472812160657,0.8393015438101388,2.5,16,0.30000000000000004,30%
20.25,13.507137345625,853.5775,2.6668834449565124,2.436659564483967,0.8794718035658474,2.5,16,0.30000000000000004,30%
20.5,13.505227067812502,865.038125,2.6690607168807468,2.4381232410459464,0.9197609826485429,2.5,16,0.30000000000000004,30%
20.75,13.502722214843748,876.541875,2.6716140342925545,2.439929494552301,0.960175040919633,2.5,16,0.30000000000000004,30%
21.0,13.499620554999998,888.08875,2.674534032607689,3.8537878899763296,1.0007198353741773,2.5,16,0.30000000000000004,30%
21.25,13.445889314999999,899.67875,2.677811383556952,2.4445346816944453,0.7943504103346652,2.5,16,0.30000000000000004,30%
21.5,13.392158074999998,911.2687500000001,2.680908115200691,2.446833671186831,0.8351738331606039,2.5,16,0.30000000000000004,30%
21.75,13.338426834999998,922.8587500000001,2.683824791165224,2.4489671416884926,0.8761368608630294,2.5,16,0.30000000000000004,30%
22.0,13.284695594999999,934.4487500000001,2.6865620022529617,2.450935738564364,0.9172369495214574,2.5,16,0.30000000000000004,30%
22.25,13.230964354999998,946.0387500000002,2.689120365905494,2.452740131011509,0.9584715456669619,2.5,16,0.30000000000000004,30%
22.5,13.177233114999998,957.6287500000002,2.691500525669654,2.4543810115459856,0.9998380867734092,2.5,16,0.30000000000000004,30%
22.75,13.123501874999999,969.2187500000002,2.6937031506666185,2.455859095493124,1.0413340017450512,2.5,16,0.30000000000000004,30%
23.0,13.069770634999998,980.8087500000003,2.6957289350641016,2.45717512048124,1.0829567114004128,2.5,16,0.30000000000000004,30%
23.25,13.016039394999996,992.3987500000003,2.697578597551701,2.4583298459388536,1.1247036289524137,2.5,16,0.30000000000000004,30%
23.5,12.980799999999999,1003.9887500000003,2.6992528808194534,2.4593240525954445,1.166572160484662,2.5,16,0.30000000000000004,30%
23.75,12.980799999999999,1015.5787500000004,2.700752551039649,2.4601585419857983,1.2085597054238635,2.5,16,0.30000000000000004,30%
24.0,12.980799999999999,1027.1687500000003,2.7020789499403035,4.050387816265665,1.2506636570082874,2.5,16,0.30000000000000004,30%
1.0,17.212,0.0,2.52,3.3251552838949205,2.0,2.5,16,0.4,40%
1.25,17.119420955000002,10.7575,2.52,2.550031234987132,1.859097825318389,2.5,16,0.4,40%
1.5,17.02684191,21.515,2.52000965625,2.1251989034020937,1.8538423591956408,2.5,16,0.4,40%
1.75,16.934262865,32.2725,2.5200266480497264,2.4789615023432137,1.9229342409440244,2.5,16,0.4,40%
2.0,16.84168382,43.03,2.520048689451059,3.347670390917256,1.9301206414426642,2.5,16,0.4,40%
2.25,16.749104775,53.7875,2.5200735290776364,2.43239367221333,1.7852868436860798,2.5,16,0.4,40%
2.5,16.65652573,64.545,2.5200989499418527,2.1685325459302143,1.8006308186373334,2.5,16,0.4,40%
2.75,16.563946684999998,75.30250000000001,2.5201227692593116,2.173386217784769,1.8621549393393702,2.5,16,0.4,40%
3.0,16.47136764,86.06,2.5201428382608033,2.1782367394891855,1.922833835847415,2.5,16,0.4,40%
3.25,16.378788595,96.8175,2.52015704200188,2.8582892448252215,1.9826674031324483,2.5,16,0.4,40%
3.5,16.286209550000002,107.57499999999999,2.5201632991700866,2.1944695751746237,1.9234942676383635,2.5,16,0.4,40%
3.75,16.193630505,118.33249999999998,2.5201595618899226,2.2025738842063816,1.9804906693375695,2.5,16,0.4,40%
4.0,16.10105146,129.08999999999997,2.5201438155255937,3.029830789656751,2.0360681629321893,2.5,16,0.4,40%
4.25,16.068927371250002,139.84749999999997,2.5201140784816234,2.2390192941107436,1.9468729424592368,2.5,16,0.4,40%
4.5,16.035751785625003,150.64562499999997,2.520560040826333,2.2677982799322685,1.9960645297241408,2.5,16,0.4,40%
4.75,16.001520742187502,161.48437499999997,2.521473092686371,3.615070747687542,2.040297837880602,2.5,16,0.4,40%
5.0,15.96623028,172.36374999999998,2.522844627973877,3.5844008784943795,1.8489182482553972,2.5,16,0.4,40%
5.25,15.87083316,183.28374999999997,2.524666040693795,2.980427967208446,1.6631459044143093,2.5,16,0.4,40%
5.5,15.775436039999999,194.20374999999996,2.5264380085914837,2.3130664233568856,1.5833875672742455,2.5,16,0.4,40%
5.75,15.702419459999998,205.12374999999994,2.528158657753267,2.3061768470075634,1.6207275946903001,2.5,16,0.4,40%
6.0,15.654720900000001,216.04374999999993,2.5298261516574096,3.9800041411000677,1.6595744115707982,2.5,16,0.4,40%
6.25,15.60702234,226.96374999999992,2.531439241668411,2.30513616778098,1.405793263418333,2.5,16,0.4,40%
6.5,15.559323780000003,237.8837499999999,2.5329973304421323,2.311000378407523,1.4453963013486335,2.5,16,0.4,40%
6.75,15.511625220000003,248.8037499999999,2.5344998388935767,2.667365403700966,1.48424576795469,2.5,16,0.4,40%
7.0,15.463926660000002,259.7237499999999,2.53594620600959,2.322591979805591,1.4609942941133969,2.5,16,0.4,40%
7.25,15.416228100000001,270.6437499999999,2.537335888661495,3.5592976946384427,1.4983312836990967,2.5,16,0.4,40%
7.5,15.36852954,281.5637499999999,2.5386683614176895,3.568028034647894,1.319487967653131,2.5,16,0.4,40%
7.75,15.32083098,292.48374999999993,2.539943116356233,2.3452431417861668,1.1393500248378452,2.5,16,0.4,40%
8.0,15.27313242,303.40374999999995,2.5411596628774658,2.352699638799484,1.1734225203876067,2.5,16,0.4,40%
8.25,15.282076099062502,314.32374999999996,2.542317527516675,3.388301440857044,1.2064030246012536,2.5,16,0.4,40%
8.5,15.290486107812498,325.28437499999995,2.5439265342269497,2.358618021730989,1.058355839766689,2.5,16,0.4,40%
